window_id,patch_id,recording_id,window_size,segment_idx,patch_type,gate_category,action,variant,final_source,duration,support_ratio,gate_blockers,abnormal_flags,decision,reason
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_0,R8007_M8010,30,0,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.8,0.9844,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_1,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.72,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_10,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.509999999999998,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_11,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.12,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_12,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,1.0,abnormal_flags;short_duration,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_13,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.0399999999999991,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_14,R8007_M8010,30,0,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.8000000000000007,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_15,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.22999999999999687,1.0,abnormal_flags;short_duration,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_16,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.24,1.0,abnormal_flags;short_duration,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_17,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.2000000000000002,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_18,R8007_M8010,30,0,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,6.5600000000000005,0.9897,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_19,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.40000000000000036,1.0,abnormal_flags;short_duration,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_2,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.36,0.9725,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_20,R8007_M8010,30,0,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.240000000000002,0.9746,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_21,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.240000000000002,1.0,abnormal_flags;short_duration,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_3,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.6399999999999997,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_4,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.7599999999999998,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_5,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.3599999999999994,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_6,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,5.92,0.9818,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_7,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.9600000000000009,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_8,R8007_M8010,30,0,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.5600000000000023,0.8721,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8010:30:0,R8007_M8010:30:0:fast:fast_9,R8007_M8010,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.4400000000000013,1.0,abnormal_flags,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_0,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.6600000000000001,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_1,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.9200000000000002,0.856,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_10,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.539999999999999,0.6978,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_11,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.17999999999999972,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_12,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4400000000000013,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_13,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.4800000000000004,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_14,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.9199999999999982,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_15,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,4.260000000000002,0.9701,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_16,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.620000000000001,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_17,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.240000000000002,0.9967,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_18,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.0,0.9333,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_19,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.6799999999999997,0.6162,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_2,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.3199999999999994,0.4828,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_20,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.240000000000002,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_21,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3200000000000003,1.0,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_22,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.41999999999999815,0.8988,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_3,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,2.6400000000000006,0.4545,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8010:30:0,R8007_M8010:30:0:slow:slow_4,R8007_M8010,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.2200000000000002,0.9432,slow_reference_segment,fast_speaker_count_mismatch;slow_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
