recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8007_M8010,30,0,R8007_M8010:30:0,fast_0,fast,30.0,30.8,speaker_0,0.0,0.8
R8007_M8010,30,0,R8007_M8010:30:0,fast_11,fast,30.16,31.28,speaker_1,0.16,1.28
R8007_M8010,30,0,R8007_M8010:30:0,fast_16,fast,31.76,32.0,speaker_2,1.76,2.0
R8007_M8010,30,0,R8007_M8010:30:0,fast_1,fast,31.84,32.56,speaker_0,1.84,2.56
R8007_M8010,30,0,R8007_M8010:30:0,fast_17,fast,32.88,34.08,speaker_2,2.88,4.08
R8007_M8010,30,0,R8007_M8010:30:0,fast_2,fast,33.28,36.64,speaker_0,3.28,6.64
R8007_M8010,30,0,R8007_M8010:30:0,fast_12,fast,35.12,35.44,speaker_1,5.12,5.44
R8007_M8010,30,0,R8007_M8010:30:0,fast_18,fast,36.32,42.88,speaker_2,6.32,12.88
R8007_M8010,30,0,R8007_M8010:30:0,fast_3,fast,36.96,37.6,speaker_0,6.96,7.6
R8007_M8010,30,0,R8007_M8010:30:0,fast_4,fast,40.56,42.32,speaker_0,10.56,12.32
R8007_M8010,30,0,R8007_M8010:30:0,fast_5,fast,42.48,43.84,speaker_0,12.48,13.84
R8007_M8010,30,0,R8007_M8010:30:0,fast_6,fast,44.08,50.0,speaker_0,14.08,20.0
R8007_M8010,30,0,R8007_M8010:30:0,fast_13,fast,44.32,45.36,speaker_1,14.32,15.36
R8007_M8010,30,0,R8007_M8010:30:0,fast_19,fast,45.36,45.76,speaker_2,15.36,15.76
R8007_M8010,30,0,R8007_M8010:30:0,fast_20,fast,49.52,53.76,speaker_2,19.52,23.76
R8007_M8010,30,0,R8007_M8010:30:0,fast_7,fast,51.04,52.0,speaker_0,21.04,22.0
R8007_M8010,30,0,R8007_M8010:30:0,fast_8,fast,53.2,55.76,speaker_0,23.2,25.76
R8007_M8010,30,0,R8007_M8010:30:0,fast_14,fast,55.84,58.64,speaker_1,25.84,28.64
R8007_M8010,30,0,R8007_M8010:30:0,fast_9,fast,56.48,57.92,speaker_0,26.48,27.92
R8007_M8010,30,0,R8007_M8010:30:0,fast_10,fast,58.48,59.99,speaker_0,28.48,29.99
R8007_M8010,30,0,R8007_M8010:30:0,fast_21,fast,58.88,59.12,speaker_2,28.88,29.12
R8007_M8010,30,0,R8007_M8010:30:0,fast_15,fast,59.76,59.99,speaker_1,29.76,29.99
R8007_M8010,30,1,R8007_M8010:30:1,fast_0,fast,60.0,60.8,speaker_0,0.0,0.8
R8007_M8010,30,1,R8007_M8010:30:1,fast_3,fast,62.56,63.68,speaker_1,2.56,3.68
R8007_M8010,30,1,R8007_M8010:30:1,fast_1,fast,63.44,69.28,speaker_0,3.44,9.28
R8007_M8010,30,1,R8007_M8010:30:1,fast_4,fast,64.8,65.76,speaker_1,4.8,5.76
R8007_M8010,30,1,R8007_M8010:30:1,fast_5,fast,67.6,67.84,speaker_1,7.6,7.84
