recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8008_M8013,30,0,R8008_M8013:30:0,fast_0,fast,120.0,122.0,speaker_0,0.0,2.0
R8008_M8013,30,0,R8008_M8013:30:0,fast_5,fast,122.0,123.12,speaker_1,2.0,3.12
R8008_M8013,30,0,R8008_M8013:30:0,fast_1,fast,123.44,127.52,speaker_0,3.44,7.52
R8008_M8013,30,0,R8008_M8013:30:0,fast_2,fast,127.84,134.08,speaker_0,7.84,14.08
R8008_M8013,30,0,R8008_M8013:30:0,fast_9,fast,134.16,140.16,speaker_2,14.16,20.16
R8008_M8013,30,0,R8008_M8013:30:0,fast_6,fast,140.08,141.68,speaker_1,20.08,21.68
R8008_M8013,30,0,R8008_M8013:30:0,fast_10,fast,141.68,142.4,speaker_2,21.68,22.4
R8008_M8013,30,0,R8008_M8013:30:0,fast_7,fast,142.32,143.52,speaker_1,22.32,23.52
R8008_M8013,30,0,R8008_M8013:30:0,fast_8,fast,144.16,144.4,speaker_1,24.16,24.4
R8008_M8013,30,0,R8008_M8013:30:0,fast_3,fast,144.96,145.52,speaker_0,24.96,25.52
R8008_M8013,30,0,R8008_M8013:30:0,fast_4,fast,145.92,149.99,speaker_0,25.92,29.99
R8008_M8013,30,1,R8008_M8013:30:1,fast_0,fast,210.0,212.08,speaker_0,0.0,2.08
R8008_M8013,30,1,R8008_M8013:30:1,fast_1,fast,212.08,213.28,speaker_1,2.08,3.28
R8008_M8013,30,1,R8008_M8013:30:1,fast_4,fast,213.6,219.76,speaker_2,3.6,9.76
R8008_M8013,30,1,R8008_M8013:30:1,fast_2,fast,220.16,223.12,speaker_1,10.16,13.12
R8008_M8013,30,1,R8008_M8013:30:1,fast_5,fast,224.96,234.88,speaker_2,14.96,24.88
R8008_M8013,30,1,R8008_M8013:30:1,fast_3,fast,225.52,225.92,speaker_1,15.52,15.92
R8008_M8013,30,1,R8008_M8013:30:1,fast_6,fast,234.96,238.72,speaker_2,24.96,28.72
R8008_M8013,30,2,R8008_M8013:30:2,fast_0,fast,390.0,391.28,speaker_0,0.0,1.28
R8008_M8013,30,2,R8008_M8013:30:2,fast_3,fast,390.56,394.24,speaker_1,0.56,4.24
R8008_M8013,30,2,R8008_M8013:30:2,fast_6,fast,394.96,403.12,speaker_2,4.96,13.12
R8008_M8013,30,2,R8008_M8013:30:2,fast_4,fast,402.88,405.44,speaker_1,12.88,15.44
R8008_M8013,30,2,R8008_M8013:30:2,fast_7,fast,404.0,404.32,speaker_2,14.0,14.32
R8008_M8013,30,2,R8008_M8013:30:2,fast_8,fast,408.4,413.76,speaker_2,18.4,23.76
R8008_M8013,30,2,R8008_M8013:30:2,fast_1,fast,414.64,418.4,speaker_0,24.64,28.4
R8008_M8013,30,2,R8008_M8013:30:2,fast_5,fast,416.56,416.72,speaker_1,26.56,26.72
R8008_M8013,30,2,R8008_M8013:30:2,fast_2,fast,419.44,419.92,speaker_0,29.44,29.92
R8008_M8013,30,2,R8008_M8013:30:2,fast_9,fast,419.84,419.99,speaker_2,29.84,29.99
R8008_M8013,30,3,R8008_M8013:30:3,fast_0,fast,840.0,869.99,speaker_0,0.0,29.99
