recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8008_M8013,30,0,R8008_M8013:30:0,final_0,final,120.0125,121.6125,3,0.0125,1.6125
R8008_M8013,30,0,R8008_M8013:30:0,final_1,final,121.6125,123.1725,1,1.6125,3.1725
R8008_M8013,30,0,R8008_M8013:30:0,final_2,final,123.4325,134.0125,3,3.4325,14.0125
R8008_M8013,30,0,R8008_M8013:30:0,final_3,final,127.9725,128.3725,2,7.9725,8.3725
R8008_M8013,30,0,R8008_M8013:30:0,final_4,final,134.0125,140.0725,2,14.0125,20.0725
R8008_M8013,30,0,R8008_M8013:30:0,final_5,final,139.8325,144.4325,1,19.8325,24.4325
R8008_M8013,30,0,R8008_M8013:30:0,final_6,final,141.6325,142.4925,2,21.6325,22.4925
R8008_M8013,30,0,R8008_M8013:30:0,final_7,final,144.8725,150.0,3,24.8725,30.0
R8008_M8013,30,1,R8008_M8013:30:1,final_0,final,210.0125,210.1925,2,0.0125,0.1925
R8008_M8013,30,1,R8008_M8013:30:1,final_1,final,210.0125,211.9125,0,0.0125,1.9125
R8008_M8013,30,1,R8008_M8013:30:1,final_2,final,211.9725,215.4925,1,1.9725,5.4925
R8008_M8013,30,1,R8008_M8013:30:1,final_3,final,213.3725,219.4925,2,3.3725,9.4925
R8008_M8013,30,1,R8008_M8013:30:1,final_4,final,219.9325,223.6325,1,9.9325,13.6325
R8008_M8013,30,1,R8008_M8013:30:1,final_5,final,219.9525,220.4725,0,9.9525,10.4725
R8008_M8013,30,1,R8008_M8013:30:1,final_6,final,223.9525,224.6125,0,13.9525,14.6125
R8008_M8013,30,1,R8008_M8013:30:1,final_7,final,224.7925,226.2125,1,14.7925,16.2125
R8008_M8013,30,1,R8008_M8013:30:1,final_8,final,224.8725,238.5125,2,14.8725,28.5125
R8008_M8013,30,2,R8008_M8013:30:2,final_0,final,390.0125,393.8525,0,0.0125,3.8525
R8008_M8013,30,2,R8008_M8013:30:2,final_1,final,390.3325,391.2925,1,0.3325,1.2925
R8008_M8013,30,2,R8008_M8013:30:2,final_2,final,394.9925,404.4525,1,4.9925,14.4525
R8008_M8013,30,2,R8008_M8013:30:2,final_3,final,395.1925,396.8125,0,5.1925,6.8125
R8008_M8013,30,2,R8008_M8013:30:2,final_4,final,402.8325,405.0325,0,12.8325,15.0325
R8008_M8013,30,2,R8008_M8013:30:2,final_5,final,406.4325,406.9325,0,16.4325,16.9325
R8008_M8013,30,2,R8008_M8013:30:2,final_6,final,408.4725,413.3725,1,18.4725,23.3725
R8008_M8013,30,2,R8008_M8013:30:2,final_7,final,414.6725,417.8925,0,24.6725,27.8925
R8008_M8013,30,2,R8008_M8013:30:2,final_8,final,416.3725,416.7325,1,26.3725,26.7325
R8008_M8013,30,2,R8008_M8013:30:2,final_9,final,419.3925,420.0,0,29.3925,30.0
R8008_M8013,30,3,R8008_M8013:30:3,final_0,final,840.0125,840.2525,0,0.0125,0.2525
R8008_M8013,30,3,R8008_M8013:30:3,final_1,final,840.0125,845.6725,1,0.0125,5.6725
R8008_M8013,30,3,R8008_M8013:30:3,final_2,final,845.7325,846.3325,1,5.7325,6.3325
R8008_M8013,30,3,R8008_M8013:30:3,final_3,final,845.7525,846.3525,0,5.7525,6.3525
R8008_M8013,30,3,R8008_M8013:30:3,final_4,final,846.3525,846.3725,1,6.3525,6.3725
R8008_M8013,30,3,R8008_M8013:30:3,final_5,final,846.4125,863.8125,1,6.4125,23.8125
R8008_M8013,30,3,R8008_M8013:30:3,final_6,final,864.0325,865.1725,0,24.0325,25.1725
R8008_M8013,30,3,R8008_M8013:30:3,final_7,final,865.3325,870.0,1,25.3325,30.0
R8008_M8013,30,4,R8008_M8013:30:4,final_0,final,870.0125,872.2325,0,0.0125,2.2325
R8008_M8013,30,4,R8008_M8013:30:4,final_1,final,872.6125,879.9525,1,2.6125,9.9525
R8008_M8013,30,4,R8008_M8013:30:4,final_2,final,878.1325,881.2925,0,8.1325,11.2925
R8008_M8013,30,4,R8008_M8013:30:4,final_3,final,880.6525,891.3325,1,10.6525,21.3325
R8008_M8013,30,4,R8008_M8013:30:4,final_4,final,888.3125,888.5725,0,18.3125,18.5725
R8008_M8013,30,4,R8008_M8013:30:4,final_5,final,890.7925,891.7525,0,20.7925,21.7525
R8008_M8013,30,4,R8008_M8013:30:4,final_6,final,892.4925,895.6125,1,22.4925,25.6125
R8008_M8013,30,4,R8008_M8013:30:4,final_7,final,897.0125,900.0,0,27.0125,30.0
R8008_M8013,30,5,R8008_M8013:30:5,final_0,final,1020.0125,1020.9525,2,0.0125,0.9525
R8008_M8013,30,5,R8008_M8013:30:5,final_1,final,1020.6525,1021.6125,1,0.6525,1.6125
R8008_M8013,30,5,R8008_M8013:30:5,final_2,final,1021.6125,1023.2125,0,1.6125,3.2125
R8008_M8013,30,5,R8008_M8013:30:5,final_3,final,1021.9325,1021.9525,1,1.9325,1.9525
R8008_M8013,30,5,R8008_M8013:30:5,final_4,final,1021.9525,1023.8525,2,1.9525,3.8525
R8008_M8013,30,5,R8008_M8013:30:5,final_5,final,1023.2125,1024.4125,1,3.2125,4.4125
R8008_M8013,30,5,R8008_M8013:30:5,final_6,final,1023.8525,1023.8925,0,3.8525,3.8925
R8008_M8013,30,5,R8008_M8013:30:5,final_7,final,1023.8925,1024.0725,3,3.8925,4.0725
R8008_M8013,30,5,R8008_M8013:30:5,final_8,final,1024.3525,1032.0925,3,4.3525,12.0925
R8008_M8013,30,5,R8008_M8013:30:5,final_9,final,1024.4125,1024.4325,0,4.4125,4.4325
R8008_M8013,30,5,R8008_M8013:30:5,final_10,final,1028.8325,1029.6125,0,8.8325,9.6125
R8008_M8013,30,5,R8008_M8013:30:5,final_11,final,1029.6125,1031.3525,1,9.6125,11.3525
R8008_M8013,30,5,R8008_M8013:30:5,final_12,final,1030.7725,1031.7525,2,10.7725,11.7525
R8008_M8013,30,5,R8008_M8013:30:5,final_13,final,1033.1125,1038.7725,2,13.1125,18.7725
R8008_M8013,30,5,R8008_M8013:30:5,final_14,final,1036.7525,1042.6325,3,16.7525,22.6325
R8008_M8013,30,5,R8008_M8013:30:5,final_15,final,1041.6325,1050.0,1,21.6325,30.0
R8008_M8013,30,6,R8008_M8013:30:6,final_0,final,1080.0125,1085.2725,0,0.0125,5.2725
R8008_M8013,30,6,R8008_M8013:30:6,final_1,final,1082.6725,1087.7525,2,2.6725,7.7525
R8008_M8013,30,6,R8008_M8013:30:6,final_2,final,1087.0325,1088.9125,1,7.0325,8.9125
R8008_M8013,30,6,R8008_M8013:30:6,final_3,final,1087.0925,1087.6925,0,7.0925,7.6925
R8008_M8013,30,6,R8008_M8013:30:6,final_4,final,1087.7525,1088.0125,0,7.7525,8.0125
R8008_M8013,30,6,R8008_M8013:30:6,final_5,final,1088.0125,1088.5525,2,8.0125,8.5525
