recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8007_M8011,30,0,R8007_M8011:30:0,fast_0,fast,1.44,29.99,speaker_0,1.44,29.99
R8007_M8011,30,1,R8007_M8011:30:1,fast_0,fast,270.0,280.56,speaker_0,0.0,10.56
R8007_M8011,30,1,R8007_M8011:30:1,fast_1,fast,280.48,283.52,speaker_1,10.48,13.52
R8007_M8011,30,1,R8007_M8011:30:1,fast_2,fast,283.6,299.99,speaker_2,13.6,29.99
R8007_M8011,30,2,R8007_M8011:30:2,fast_0,fast,300.0,310.16,speaker_0,0.0,10.16
R8007_M8011,30,2,R8007_M8011:30:2,fast_1,fast,310.56,312.8,speaker_0,10.56,12.8
R8007_M8011,30,2,R8007_M8011:30:2,fast_2,fast,316.16,322.56,speaker_0,16.16,22.56
R8007_M8011,30,2,R8007_M8011:30:2,fast_3,fast,323.76,324.56,speaker_0,23.76,24.56
R8007_M8011,30,2,R8007_M8011:30:2,fast_4,fast,329.12,329.99,speaker_0,29.12,29.99
R8007_M8011,30,3,R8007_M8011:30:3,fast_0,fast,420.0,433.52,speaker_0,0.0,13.52
R8007_M8011,30,3,R8007_M8011:30:3,fast_2,fast,433.92,434.0,speaker_1,13.92,14.0
R8007_M8011,30,3,R8007_M8011:30:3,fast_3,fast,434.08,434.16,speaker_1,14.08,14.16
R8007_M8011,30,3,R8007_M8011:30:3,fast_1,fast,434.48,438.08,speaker_0,14.48,18.08
R8007_M8011,30,3,R8007_M8011:30:3,fast_4,fast,438.24,442.32,speaker_1,18.24,22.32
R8007_M8011,30,3,R8007_M8011:30:3,fast_6,fast,443.92,444.8,speaker_2,23.92,24.8
R8007_M8011,30,3,R8007_M8011:30:3,fast_5,fast,444.96,449.99,speaker_1,24.96,29.99
R8007_M8011,30,4,R8007_M8011:30:4,fast_0,fast,510.0,512.56,speaker_0,0.0,2.56
R8007_M8011,30,4,R8007_M8011:30:4,fast_1,fast,512.8,516.0,speaker_0,2.8,6.0
R8007_M8011,30,4,R8007_M8011:30:4,fast_2,fast,512.88,513.52,speaker_1,2.88,3.52
R8007_M8011,30,4,R8007_M8011:30:4,fast_3,fast,514.4,514.56,speaker_1,4.4,4.56
R8007_M8011,30,4,R8007_M8011:30:4,fast_4,fast,516.32,516.48,speaker_1,6.32,6.48
R8007_M8011,30,4,R8007_M8011:30:4,fast_5,fast,516.56,518.88,speaker_1,6.56,8.88
R8007_M8011,30,4,R8007_M8011:30:4,fast_6,fast,519.36,520.16,speaker_1,9.36,10.16
R8007_M8011,30,4,R8007_M8011:30:4,fast_7,fast,520.32,524.64,speaker_1,10.32,14.64
R8007_M8011,30,4,R8007_M8011:30:4,fast_8,fast,524.96,525.52,speaker_1,14.96,15.52
R8007_M8011,30,4,R8007_M8011:30:4,fast_9,fast,526.08,529.52,speaker_1,16.08,19.52
R8007_M8011,30,4,R8007_M8011:30:4,fast_10,fast,529.76,531.04,speaker_1,19.76,21.04
R8007_M8011,30,4,R8007_M8011:30:4,fast_11,fast,531.44,533.68,speaker_1,21.44,23.68
R8007_M8011,30,4,R8007_M8011:30:4,fast_12,fast,534.32,535.6,speaker_1,24.32,25.6
R8007_M8011,30,4,R8007_M8011:30:4,fast_13,fast,535.84,539.99,speaker_3,25.84,29.99
R8007_M8011,30,5,R8007_M8011:30:5,fast_0,fast,630.0,632.16,speaker_0,0.0,2.16
R8007_M8011,30,5,R8007_M8011:30:5,fast_5,fast,631.2,632.4,speaker_1,1.2,2.4
R8007_M8011,30,5,R8007_M8011:30:5,fast_1,fast,632.24,634.48,speaker_0,2.24,4.48
R8007_M8011,30,5,R8007_M8011:30:5,fast_6,fast,632.48,632.72,speaker_1,2.48,2.72
R8007_M8011,30,5,R8007_M8011:30:5,fast_8,fast,634.0,636.72,speaker_2,4.0,6.72
R8007_M8011,30,5,R8007_M8011:30:5,fast_2,fast,636.56,637.28,speaker_0,6.56,7.28
R8007_M8011,30,5,R8007_M8011:30:5,fast_9,fast,637.44,653.12,speaker_2,7.44,23.12
R8007_M8011,30,5,R8007_M8011:30:5,fast_3,fast,652.88,653.52,speaker_0,22.88,23.52
R8007_M8011,30,5,R8007_M8011:30:5,fast_7,fast,653.84,654.72,speaker_1,23.84,24.72
R8007_M8011,30,5,R8007_M8011:30:5,fast_4,fast,655.04,659.99,speaker_0,25.04,29.99
R8007_M8011,30,6,R8007_M8011:30:6,fast_0,fast,810.0,815.68,speaker_0,0.0,5.68
R8007_M8011,30,6,R8007_M8011:30:6,fast_2,fast,811.92,814.64,speaker_1,1.92,4.64
R8007_M8011,30,6,R8007_M8011:30:6,fast_3,fast,815.52,839.99,speaker_1,5.52,29.99
R8007_M8011,30,6,R8007_M8011:30:6,fast_1,fast,818.0,818.64,speaker_0,8.0,8.64
R8007_M8011,30,7,R8007_M8011:30:7,fast_0,fast,840.0,841.44,speaker_0,0.0,1.44
R8007_M8011,30,7,R8007_M8011:30:7,fast_1,fast,841.68,843.84,speaker_0,1.68,3.84
R8007_M8011,30,7,R8007_M8011:30:7,fast_5,fast,842.32,842.96,speaker_1,2.32,2.96
R8007_M8011,30,7,R8007_M8011:30:7,fast_6,fast,844.0,856.48,speaker_1,4.0,16.48
R8007_M8011,30,7,R8007_M8011:30:7,fast_2,fast,844.64,845.84,speaker_0,4.64,5.84
R8007_M8011,30,7,R8007_M8011:30:7,fast_3,fast,845.92,846.0,speaker_0,5.92,6.0
R8007_M8011,30,7,R8007_M8011:30:7,fast_4,fast,850.24,850.8,speaker_0,10.24,10.8
R8007_M8011,30,7,R8007_M8011:30:7,fast_8,fast,856.48,862.48,speaker_2,16.48,22.48
R8007_M8011,30,7,R8007_M8011:30:7,fast_7,fast,862.72,869.99,speaker_1,22.72,29.99
R8007_M8011,30,8,R8007_M8011:30:8,fast_0,fast,1110.0,1113.04,speaker_0,0.0,3.04
R8007_M8011,30,8,R8007_M8011:30:8,fast_7,fast,1111.92,1112.88,speaker_1,1.92,2.88
R8007_M8011,30,8,R8007_M8011:30:8,fast_1,fast,1113.28,1114.24,speaker_0,3.28,4.24
R8007_M8011,30,8,R8007_M8011:30:8,fast_8,fast,1113.28,1114.64,speaker_1,3.28,4.64
R8007_M8011,30,8,R8007_M8011:30:8,fast_9,fast,1115.52,1117.84,speaker_1,5.52,7.84
R8007_M8011,30,8,R8007_M8011:30:8,fast_2,fast,1116.88,1117.2,speaker_0,6.88,7.2
R8007_M8011,30,8,R8007_M8011:30:8,fast_3,fast,1117.28,1117.52,speaker_0,7.28,7.52
R8007_M8011,30,8,R8007_M8011:30:8,fast_10,fast,1118.16,1119.28,speaker_1,8.16,9.28
R8007_M8011,30,8,R8007_M8011:30:8,fast_4,fast,1118.88,1120.0,speaker_0,8.88,10.0
R8007_M8011,30,8,R8007_M8011:30:8,fast_5,fast,1120.16,1121.04,speaker_0,10.16,11.04
R8007_M8011,30,8,R8007_M8011:30:8,fast_6,fast,1121.6,1123.28,speaker_0,11.6,13.28
R8007_M8011,30,8,R8007_M8011:30:8,fast_12,fast,1122.72,1127.12,speaker_2,12.72,17.12
R8007_M8011,30,8,R8007_M8011:30:8,fast_11,fast,1127.84,1128.16,speaker_1,17.84,18.16
R8007_M8011,30,8,R8007_M8011:30:8,fast_13,fast,1128.16,1129.36,speaker_2,18.16,19.36
R8007_M8011,30,8,R8007_M8011:30:8,fast_14,fast,1129.76,1130.24,speaker_2,19.76,20.24
R8007_M8011,30,8,R8007_M8011:30:8,fast_15,fast,1131.12,1132.72,speaker_2,21.12,22.72
R8007_M8011,30,8,R8007_M8011:30:8,fast_16,fast,1133.2,1134.72,speaker_2,23.2,24.72
R8007_M8011,30,8,R8007_M8011:30:8,fast_17,fast,1135.28,1136.4,speaker_2,25.28,26.4
R8007_M8011,30,8,R8007_M8011:30:8,fast_18,fast,1136.96,1138.64,speaker_2,26.96,28.64
R8007_M8011,30,8,R8007_M8011:30:8,fast_19,fast,1139.76,1139.99,speaker_2,29.76,29.99
R8007_M8011,30,9,R8007_M8011:30:9,fast_0,fast,1323.36,1323.84,speaker_0,3.36,3.84
R8007_M8011,30,9,R8007_M8011:30:9,fast_1,fast,1324.4,1328.72,speaker_0,4.4,8.72
R8007_M8011,30,9,R8007_M8011:30:9,fast_2,fast,1330.72,1331.2,speaker_0,10.72,11.2
R8007_M8011,30,9,R8007_M8011:30:9,fast_3,fast,1335.68,1349.2,speaker_0,15.68,29.2
R8007_M8011,30,10,R8007_M8011:30:10,fast_0,fast,1440.0,1444.56,speaker_0,0.0,4.56
R8007_M8011,30,10,R8007_M8011:30:10,fast_8,fast,1442.56,1443.84,speaker_1,2.56,3.84
R8007_M8011,30,10,R8007_M8011:30:10,fast_9,fast,1444.16,1452.8,speaker_1,4.16,12.8
R8007_M8011,30,10,R8007_M8011:30:10,fast_1,fast,1452.72,1454.08,speaker_0,12.72,14.08
R8007_M8011,30,10,R8007_M8011:30:10,fast_2,fast,1454.4,1458.56,speaker_0,14.4,18.56
R8007_M8011,30,10,R8007_M8011:30:10,fast_10,fast,1458.24,1464.56,speaker_1,18.24,24.56
R8007_M8011,30,10,R8007_M8011:30:10,fast_3,fast,1460.72,1460.96,speaker_0,20.72,20.96
R8007_M8011,30,10,R8007_M8011:30:10,fast_4,fast,1461.04,1462.16,speaker_0,21.04,22.16
R8007_M8011,30,10,R8007_M8011:30:10,fast_5,fast,1463.92,1466.64,speaker_0,23.92,26.64
R8007_M8011,30,10,R8007_M8011:30:10,fast_6,fast,1466.96,1469.84,speaker_0,26.96,29.84
R8007_M8011,30,10,R8007_M8011:30:10,fast_11,fast,1467.68,1468.96,speaker_1,27.68,28.96
R8007_M8011,30,10,R8007_M8011:30:10,fast_7,fast,1469.92,1469.99,speaker_0,29.92,29.99
R8007_M8011,30,11,R8007_M8011:30:11,fast_0,fast,1530.0,1531.68,speaker_0,0.0,1.68
R8007_M8011,30,11,R8007_M8011:30:11,fast_5,fast,1530.88,1531.36,speaker_1,0.88,1.36
R8007_M8011,30,11,R8007_M8011:30:11,fast_6,fast,1531.52,1532.96,speaker_1,1.52,2.96
R8007_M8011,30,11,R8007_M8011:30:11,fast_1,fast,1532.88,1533.44,speaker_0,2.88,3.44
R8007_M8011,30,11,R8007_M8011:30:11,fast_2,fast,1533.76,1545.68,speaker_0,3.76,15.68
R8007_M8011,30,11,R8007_M8011:30:11,fast_7,fast,1539.04,1539.28,speaker_1,9.04,9.28
R8007_M8011,30,11,R8007_M8011:30:11,fast_3,fast,1545.92,1550.32,speaker_0,15.92,20.32
R8007_M8011,30,11,R8007_M8011:30:11,fast_8,fast,1551.12,1554.88,speaker_1,21.12,24.88
R8007_M8011,30,11,R8007_M8011:30:11,fast_9,fast,1555.2,1558.24,speaker_1,25.2,28.24
R8007_M8011,30,11,R8007_M8011:30:11,fast_10,fast,1558.48,1558.56,speaker_1,28.48,28.56
R8007_M8011,30,11,R8007_M8011:30:11,fast_11,fast,1558.64,1558.72,speaker_1,28.64,28.72
R8007_M8011,30,11,R8007_M8011:30:11,fast_4,fast,1559.2,1559.6,speaker_0,29.2,29.6
R8007_M8011,30,12,R8007_M8011:30:12,fast_0,fast,1650.0,1650.08,speaker_0,0.0,0.08
R8007_M8011,30,12,R8007_M8011:30:12,fast_1,fast,1650.24,1659.28,speaker_0,0.24,9.28
R8007_M8011,30,12,R8007_M8011:30:12,fast_4,fast,1659.68,1660.64,speaker_1,9.68,10.64
R8007_M8011,30,12,R8007_M8011:30:12,fast_2,fast,1661.2,1665.12,speaker_0,11.2,15.12
