recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8007_M8011,30,0,R8007_M8011:30:0,final_0,final,1.44,29.99,speaker_0,1.44,29.99
R8007_M8011,30,1,R8007_M8011:30:1,final_0,final,270.0125,280.2525,1,0.0125,10.2525
R8007_M8011,30,1,R8007_M8011:30:1,final_1,final,271.5325,271.9125,2,1.5325,1.9125
R8007_M8011,30,1,R8007_M8011:30:1,final_2,final,280.4125,283.6325,2,10.4125,13.6325
R8007_M8011,30,1,R8007_M8011:30:1,final_3,final,280.4725,281.2925,0,10.4725,11.2925
R8007_M8011,30,1,R8007_M8011:30:1,final_4,final,283.7525,300.0,3,13.7525,30.0
R8007_M8011,30,1,R8007_M8011:30:1,final_5,final,284.0925,284.4125,1,14.0925,14.4125
R8007_M8011,30,1,R8007_M8011:30:1,final_6,final,286.8925,287.8725,2,16.8925,17.8725
R8007_M8011,30,1,R8007_M8011:30:1,final_7,final,287.0325,287.9325,1,17.0325,17.9325
R8007_M8011,30,1,R8007_M8011:30:1,final_8,final,287.9325,288.1725,0,17.9325,18.1725
R8007_M8011,30,1,R8007_M8011:30:1,final_9,final,297.0525,297.0925,1,27.0525,27.0925
R8007_M8011,30,1,R8007_M8011:30:1,final_10,final,297.0925,297.1925,2,27.0925,27.1925
R8007_M8011,30,1,R8007_M8011:30:1,final_11,final,297.1925,298.7925,1,27.1925,28.7925
R8007_M8011,30,1,R8007_M8011:30:1,final_12,final,298.7925,298.8525,2,28.7925,28.8525
R8007_M8011,30,1,R8007_M8011:30:1,final_13,final,299.5725,299.9125,2,29.5725,29.9125
R8007_M8011,30,2,R8007_M8011:30:2,final_0,final,300.0125,312.4525,2,0.0125,12.4525
R8007_M8011,30,2,R8007_M8011:30:2,final_1,final,308.8325,311.9525,0,8.8325,11.9525
R8007_M8011,30,2,R8007_M8011:30:2,final_2,final,309.3525,310.8925,1,9.3525,10.8925
R8007_M8011,30,2,R8007_M8011:30:2,final_3,final,309.7725,310.1725,3,9.7725,10.1725
R8007_M8011,30,2,R8007_M8011:30:2,final_4,final,312.0525,317.2325,1,12.0525,17.2325
R8007_M8011,30,2,R8007_M8011:30:2,final_5,final,313.2125,314.6325,0,13.2125,14.6325
R8007_M8011,30,2,R8007_M8011:30:2,final_6,final,316.1325,322.2125,2,16.1325,22.2125
R8007_M8011,30,2,R8007_M8011:30:2,final_7,final,322.5925,323.5925,1,22.5925,23.5925
R8007_M8011,30,2,R8007_M8011:30:2,final_8,final,323.7925,324.1125,2,23.7925,24.1125
R8007_M8011,30,2,R8007_M8011:30:2,final_9,final,324.2325,329.2925,0,24.2325,29.2925
R8007_M8011,30,2,R8007_M8011:30:2,final_10,final,326.9525,327.2925,2,26.9525,27.2925
R8007_M8011,30,2,R8007_M8011:30:2,final_11,final,328.9325,329.3325,1,28.9325,29.3325
R8007_M8011,30,2,R8007_M8011:30:2,final_12,final,329.0925,330.0,2,29.0925,30.0
R8007_M8011,30,3,R8007_M8011:30:3,final_0,final,420.0125,433.8925,1,0.0125,13.8925
R8007_M8011,30,3,R8007_M8011:30:3,final_1,final,426.8325,427.7525,2,6.8325,7.7525
R8007_M8011,30,3,R8007_M8011:30:3,final_2,final,433.3925,434.7125,2,13.3925,14.7125
R8007_M8011,30,3,R8007_M8011:30:3,final_3,final,433.7725,434.5325,0,13.7725,14.5325
R8007_M8011,30,3,R8007_M8011:30:3,final_4,final,434.5325,439.2525,1,14.5325,19.2525
R8007_M8011,30,3,R8007_M8011:30:3,final_5,final,438.1925,450.0,2,18.1925,30.0
R8007_M8011,30,3,R8007_M8011:30:3,final_6,final,441.7325,445.6925,0,21.7325,25.6925
R8007_M8011,30,4,R8007_M8011:30:4,final_0,final,510.0125,512.5725,0,0.0125,2.5725
R8007_M8011,30,4,R8007_M8011:30:4,final_1,final,511.6125,512.5525,1,1.6125,2.5525
R8007_M8011,30,4,R8007_M8011:30:4,final_2,final,512.7325,515.9325,0,2.7325,5.9325
R8007_M8011,30,4,R8007_M8011:30:4,final_3,final,512.7525,513.6725,1,2.7525,3.6725
R8007_M8011,30,4,R8007_M8011:30:4,final_4,final,513.8325,514.5725,1,3.8325,4.5725
R8007_M8011,30,4,R8007_M8011:30:4,final_5,final,514.2725,514.4125,2,4.2725,4.4125
R8007_M8011,30,4,R8007_M8011:30:4,final_6,final,516.5925,533.3125,1,6.5925,23.3125
R8007_M8011,30,4,R8007_M8011:30:4,final_7,final,517.5525,518.0525,0,7.5525,8.0525
R8007_M8011,30,4,R8007_M8011:30:4,final_8,final,527.6525,529.1325,0,17.6525,19.1325
R8007_M8011,30,4,R8007_M8011:30:4,final_9,final,531.0925,531.9325,0,21.0925,21.9325
R8007_M8011,30,4,R8007_M8011:30:4,final_10,final,531.4525,531.8925,2,21.4525,21.8925
R8007_M8011,30,4,R8007_M8011:30:4,final_11,final,533.2525,534.4325,0,23.2525,24.4325
R8007_M8011,30,4,R8007_M8011:30:4,final_12,final,533.9125,534.1525,1,23.9125,24.1525
R8007_M8011,30,4,R8007_M8011:30:4,final_13,final,534.2725,535.1925,1,24.2725,25.1925
R8007_M8011,30,4,R8007_M8011:30:4,final_14,final,535.5125,540.0,0,25.5125,30.0
R8007_M8011,30,5,R8007_M8011:30:5,final_0,final,630.0125,636.9925,2,0.0125,6.9925
R8007_M8011,30,5,R8007_M8011:30:5,final_1,final,630.7125,632.8125,0,0.7125,2.8125
R8007_M8011,30,5,R8007_M8011:30:5,final_2,final,633.9325,636.5325,1,3.9325,6.5325
R8007_M8011,30,5,R8007_M8011:30:5,final_3,final,634.7925,635.9525,0,4.7925,5.9525
R8007_M8011,30,5,R8007_M8011:30:5,final_4,final,637.5325,652.9525,1,7.5325,22.9525
R8007_M8011,30,5,R8007_M8011:30:5,final_5,final,651.1125,651.9125,0,21.1125,21.9125
R8007_M8011,30,5,R8007_M8011:30:5,final_6,final,652.7325,653.2125,2,22.7325,23.2125
R8007_M8011,30,5,R8007_M8011:30:5,final_7,final,653.6525,655.5325,0,23.6525,25.5325
R8007_M8011,30,5,R8007_M8011:30:5,final_8,final,655.1325,660.0,2,25.1325,30.0
R8007_M8011,30,6,R8007_M8011:30:6,final_0,final,810.0125,815.4925,0,0.0125,5.4925
R8007_M8011,30,6,R8007_M8011:30:6,final_1,final,811.6125,814.3925,1,1.6125,4.3925
R8007_M8011,30,6,R8007_M8011:30:6,final_2,final,812.6925,814.1725,2,2.6925,4.1725
R8007_M8011,30,6,R8007_M8011:30:6,final_3,final,815.5925,839.3125,1,5.5925,29.3125
R8007_M8011,30,6,R8007_M8011:30:6,final_4,final,815.8125,816.0925,0,5.8125,6.0925
R8007_M8011,30,6,R8007_M8011:30:6,final_5,final,817.9125,818.6525,0,7.9125,8.6525
R8007_M8011,30,6,R8007_M8011:30:6,final_6,final,824.3325,824.9125,0,14.3325,14.9125
R8007_M8011,30,6,R8007_M8011:30:6,final_7,final,832.1725,833.3925,0,22.1725,23.3925
R8007_M8011,30,6,R8007_M8011:30:6,final_8,final,839.6925,840.0,0,29.6925,30.0
R8007_M8011,30,7,R8007_M8011:30:7,final_0,final,840.0125,843.8725,0,0.0125,3.8725
R8007_M8011,30,7,R8007_M8011:30:7,final_1,final,840.4125,841.0725,2,0.4125,1.0725
R8007_M8011,30,7,R8007_M8011:30:7,final_2,final,842.2325,842.8925,2,2.2325,2.8925
R8007_M8011,30,7,R8007_M8011:30:7,final_3,final,843.9925,856.3325,2,3.9925,16.3325
R8007_M8011,30,7,R8007_M8011:30:7,final_4,final,844.5325,846.3125,0,4.5325,6.3125
R8007_M8011,30,7,R8007_M8011:30:7,final_5,final,846.3125,846.5925,1,6.3125,6.5925
R8007_M8011,30,7,R8007_M8011:30:7,final_6,final,849.3125,851.5325,0,9.3125,11.5325
R8007_M8011,30,7,R8007_M8011:30:7,final_7,final,850.2125,851.0325,1,10.2125,11.0325
R8007_M8011,30,7,R8007_M8011:30:7,final_8,final,856.3725,863.6725,1,16.3725,23.6725
R8007_M8011,30,7,R8007_M8011:30:7,final_9,final,861.9325,862.8325,0,21.9325,22.8325
R8007_M8011,30,7,R8007_M8011:30:7,final_10,final,862.9125,869.5125,2,22.9125,29.5125
R8007_M8011,30,7,R8007_M8011:30:7,final_11,final,864.0525,866.5725,0,24.0525,26.5725
R8007_M8011,30,7,R8007_M8011:30:7,final_12,final,866.9925,867.2325,1,26.9925,27.2325
R8007_M8011,30,8,R8007_M8011:30:8,final_0,final,1110.0,1113.04,speaker_0,0.0,3.04
R8007_M8011,30,8,R8007_M8011:30:8,final_1,final,1111.92,1112.88,speaker_1,1.92,2.88
R8007_M8011,30,8,R8007_M8011:30:8,final_2,final,1113.28,1114.24,speaker_0,3.28,4.24
R8007_M8011,30,8,R8007_M8011:30:8,final_3,final,1113.28,1114.64,speaker_1,3.28,4.64
R8007_M8011,30,8,R8007_M8011:30:8,final_4,final,1115.52,1117.84,speaker_1,5.52,7.84
R8007_M8011,30,8,R8007_M8011:30:8,final_5,final,1116.88,1117.2,speaker_0,6.88,7.2
R8007_M8011,30,8,R8007_M8011:30:8,final_6,final,1117.28,1117.52,speaker_0,7.28,7.52
R8007_M8011,30,8,R8007_M8011:30:8,final_7,final,1118.16,1119.28,speaker_1,8.16,9.28
R8007_M8011,30,8,R8007_M8011:30:8,final_8,final,1118.88,1120.0,speaker_0,8.88,10.0
R8007_M8011,30,8,R8007_M8011:30:8,final_9,final,1120.16,1121.04,speaker_0,10.16,11.04
R8007_M8011,30,8,R8007_M8011:30:8,final_10,final,1121.6,1123.28,speaker_0,11.6,13.28
R8007_M8011,30,8,R8007_M8011:30:8,final_11,final,1122.72,1127.12,speaker_2,12.72,17.12
R8007_M8011,30,8,R8007_M8011:30:8,final_12,final,1127.84,1128.16,speaker_1,17.84,18.16
R8007_M8011,30,8,R8007_M8011:30:8,final_13,final,1128.16,1129.36,speaker_2,18.16,19.36
R8007_M8011,30,8,R8007_M8011:30:8,final_14,final,1129.76,1130.24,speaker_2,19.76,20.24
R8007_M8011,30,8,R8007_M8011:30:8,final_15,final,1131.0525,1131.12,speaker_2,21.0525,21.12
R8007_M8011,30,8,R8007_M8011:30:8,final_16,final,1131.12,1132.72,speaker_2,21.12,22.72
R8007_M8011,30,8,R8007_M8011:30:8,final_17,final,1132.72,1133.2,speaker_2,22.72,23.2
R8007_M8011,30,8,R8007_M8011:30:8,final_18,final,1133.2,1134.72,speaker_2,23.2,24.72
R8007_M8011,30,8,R8007_M8011:30:8,final_19,final,1134.72,1135.28,speaker_2,24.72,25.28
R8007_M8011,30,8,R8007_M8011:30:8,final_20,final,1135.28,1136.4,speaker_2,25.28,26.4
R8007_M8011,30,8,R8007_M8011:30:8,final_21,final,1136.4,1136.96,speaker_2,26.4,26.96
R8007_M8011,30,8,R8007_M8011:30:8,final_22,final,1136.96,1138.64,speaker_2,26.96,28.64
R8007_M8011,30,8,R8007_M8011:30:8,final_23,final,1138.64,1138.6925,speaker_2,28.64,28.6925
R8007_M8011,30,8,R8007_M8011:30:8,final_24,final,1139.76,1139.99,speaker_2,29.76,29.99
R8007_M8011,30,9,R8007_M8011:30:9,final_0,final,1320.0125,1323.0925,0,0.0125,3.0925
R8007_M8011,30,9,R8007_M8011:30:9,final_1,final,1321.4325,1321.9525,2,1.4325,1.9525
R8007_M8011,30,9,R8007_M8011:30:9,final_2,final,1323.2725,1329.4525,1,3.2725,9.4525
R8007_M8011,30,9,R8007_M8011:30:9,final_3,final,1323.5925,1324.1925,2,3.5925,4.1925
R8007_M8011,30,9,R8007_M8011:30:9,final_4,final,1328.4925,1330.9525,0,8.4925,10.9525
R8007_M8011,30,9,R8007_M8011:30:9,final_5,final,1330.2325,1336.8925,2,10.2325,16.8925
R8007_M8011,30,9,R8007_M8011:30:9,final_6,final,1330.6525,1331.1125,1,10.6525,11.1125
R8007_M8011,30,9,R8007_M8011:30:9,final_7,final,1335.5725,1349.5925,1,15.5725,29.5925
R8007_M8011,30,9,R8007_M8011:30:9,final_8,final,1339.3525,1339.8125,0,19.3525,19.8125
R8007_M8011,30,9,R8007_M8011:30:9,final_9,final,1345.0325,1346.2725,2,25.0325,26.2725
R8007_M8011,30,9,R8007_M8011:30:9,final_10,final,1346.5325,1349.3925,0,26.5325,29.3925
R8007_M8011,30,9,R8007_M8011:30:9,final_11,final,1348.7925,1350.0,2,28.7925,30.0
R8007_M8011,30,10,R8007_M8011:30:10,final_0,final,1440.0125,1441.1725,2,0.0125,1.1725
R8007_M8011,30,10,R8007_M8011:30:10,final_1,final,1440.8725,1441.5525,0,0.8725,1.5525
R8007_M8011,30,10,R8007_M8011:30:10,final_2,final,1441.3725,1442.7925,1,1.3725,2.7925
R8007_M8011,30,10,R8007_M8011:30:10,final_3,final,1442.3925,1452.7925,0,2.3925,12.7925
R8007_M8011,30,10,R8007_M8011:30:10,final_4,final,1442.7925,1443.8125,2,2.7925,3.8125
R8007_M8011,30,10,R8007_M8011:30:10,final_5,final,1452.6925,1453.9525,2,12.6925,13.9525
R8007_M8011,30,10,R8007_M8011:30:10,final_6,final,1453.5125,1453.6925,0,13.5125,13.6925
R8007_M8011,30,10,R8007_M8011:30:10,final_7,final,1454.3925,1458.1925,1,14.3925,18.1925
R8007_M8011,30,10,R8007_M8011:30:10,final_8,final,1455.0525,1456.1125,2,15.0525,16.1125
R8007_M8011,30,10,R8007_M8011:30:10,final_9,final,1456.1125,1456.2925,0,16.1125,16.2925
R8007_M8011,30,10,R8007_M8011:30:10,final_10,final,1456.2925,1456.6925,2,16.2925,16.6925
R8007_M8011,30,10,R8007_M8011:30:10,final_11,final,1456.6925,1457.3725,0,16.6925,17.3725
R8007_M8011,30,10,R8007_M8011:30:10,final_12,final,1458.2125,1464.4925,0,18.2125,24.4925
R8007_M8011,30,10,R8007_M8011:30:10,final_13,final,1460.1725,1462.2725,2,20.1725,22.2725
