window_id,patch_id,recording_id,window_size,segment_idx,patch_type,gate_category,action,variant,final_source,duration,support_ratio,gate_blockers,abnormal_flags,decision,reason
R8007_M8011:30:0,R8007_M8011:30:0:fast:fast_0,R8007_M8011,30,0,boundary_fix_or_relabel,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,rare_short_slow_rule_recover,28.549999999999997,0.4118,low_cross_model_support,,accept,slow_supports_fast_with_boundary_or_label_update
R8007_M8011:30:0,R8007_M8011:30:0:slow:slow_0,R8007_M8011,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,rare_short_slow_rule_recover,10.16,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8007_M8011:30:0,R8007_M8011:30:0:slow:slow_1,R8007_M8011,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,rare_short_slow_rule_recover,5.899999999999999,1.0,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8007_M8011:30:0,R8007_M8011:30:0:slow:slow_2,R8007_M8011,30,0,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,rare_short_slow_rule_recover,12.0,0.9798,slow_reference_segment,,accept,slow_segment_aligned_for_reference
R8007_M8011:30:1,R8007_M8011:30:1:fast:fast_0,R8007_M8011,30,1,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,10.56,0.9697,abnormal_flags,fast_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8011:30:1,R8007_M8011:30:1:fast:fast_1,R8007_M8011,30,1,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,3.039999999999999,1.0,abnormal_flags,fast_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8011:30:1,R8007_M8011:30:1:fast:fast_2,R8007_M8011,30,1,keep_fast_supported,rule_accept_needs_review,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,16.39,0.9907,abnormal_flags,fast_speaker_count_mismatch,accept,fast_segment_cross_model_supported
R8007_M8011:30:1,R8007_M8011:30:1:slow:slow_0,R8007_M8011,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,10.240000000000002,1.0,slow_reference_segment,fast_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8011:30:1,R8007_M8011:30:1:slow:slow_1,R8007_M8011,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.3800000000000001,1.0,slow_reference_segment,fast_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8011:30:1,R8007_M8011:30:1:slow:slow_10,R8007_M8011,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.09999999999999787,1.0,slow_reference_segment,fast_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8011:30:1,R8007_M8011:30:1:slow:slow_11,R8007_M8011,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,1.6000000000000014,1.0,slow_reference_segment,fast_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
R8007_M8011:30:1,R8007_M8011:30:1:slow:slow_12,R8007_M8011,30,1,align_slow_segment,rule_reference_only,blocked_or_deferred,slow_guarded_fast_fallback_rare_audio_rule_recover,slow,0.05999999999999872,1.0,slow_reference_segment,fast_speaker_count_mismatch,accept,slow_segment_aligned_for_reference
