recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8009_M8020,30,0,R8009_M8020:30:0,final_0,final,60.0125,68.9525,2,0.0125,8.9525
R8009_M8020,30,0,R8009_M8020:30:0,final_1,final,69.3125,73.3125,1,9.3125,13.3125
R8009_M8020,30,0,R8009_M8020:30:0,final_2,final,74.5125,75.5325,2,14.5125,15.5325
R8009_M8020,30,0,R8009_M8020:30:0,final_3,final,76.1925,76.8125,1,16.1925,16.8125
R8009_M8020,30,0,R8009_M8020:30:0,final_4,final,77.7125,79.4925,2,17.7125,19.4925
R8009_M8020,30,0,R8009_M8020:30:0,final_5,final,80.2925,82.8925,1,20.2925,22.8925
R8009_M8020,30,0,R8009_M8020:30:0,final_6,final,83.3125,86.9525,1,23.3125,26.9525
R8009_M8020,30,0,R8009_M8020:30:0,final_7,final,87.0725,88.2925,1,27.0725,28.2925
R8009_M8020,30,0,R8009_M8020:30:0,final_8,final,88.7925,89.3725,2,28.7925,29.3725
R8009_M8020,30,0,R8009_M8020:30:0,final_9,final,89.4325,90.0,1,29.4325,30.0
R8009_M8020,30,1,R8009_M8020:30:1,final_0,final,120.0125,122.3925,0,0.0125,2.3925
R8009_M8020,30,1,R8009_M8020:30:1,final_1,final,123.2525,130.2525,1,3.2525,10.2525
R8009_M8020,30,1,R8009_M8020:30:1,final_2,final,124.3725,124.9525,0,4.3725,4.9525
R8009_M8020,30,1,R8009_M8020:30:1,final_3,final,130.5325,135.3525,1,10.5325,15.3525
R8009_M8020,30,1,R8009_M8020:30:1,final_4,final,135.8125,142.2125,1,15.8125,22.2125
R8009_M8020,30,1,R8009_M8020:30:1,final_5,final,138.4725,138.9525,0,18.4725,18.9525
R8009_M8020,30,1,R8009_M8020:30:1,final_6,final,142.5125,144.1525,1,22.5125,24.1525
R8009_M8020,30,1,R8009_M8020:30:1,final_7,final,144.6125,150.0,1,24.6125,30.0
R8009_M8020,30,2,R8009_M8020:30:2,final_0,final,150.0125,165.8925,1,0.0125,15.8925
R8009_M8020,30,2,R8009_M8020:30:2,final_1,final,165.8925,168.0125,2,15.8925,18.0125
R8009_M8020,30,2,R8009_M8020:30:2,final_2,final,168.3925,174.4725,1,18.3925,24.4725
R8009_M8020,30,2,R8009_M8020:30:2,final_3,final,169.5925,169.9525,2,19.5925,19.9525
R8009_M8020,30,2,R8009_M8020:30:2,final_4,final,173.8925,177.3325,2,23.8925,27.3325
R8009_M8020,30,2,R8009_M8020:30:2,final_5,final,177.6925,178.9525,1,27.6925,28.9525
R8009_M8020,30,2,R8009_M8020:30:2,final_6,final,178.1125,180.0,2,28.1125,30.0
R8009_M8020,30,3,R8009_M8020:30:3,final_0,final,360.0125,362.2325,1,0.0125,2.2325
R8009_M8020,30,3,R8009_M8020:30:3,final_1,final,362.9125,369.8325,1,2.9125,9.8325
R8009_M8020,30,3,R8009_M8020:30:3,final_2,final,370.7725,371.8725,1,10.7725,11.8725
R8009_M8020,30,3,R8009_M8020:30:3,final_3,final,372.4525,373.6525,1,12.4525,13.6525
R8009_M8020,30,3,R8009_M8020:30:3,final_4,final,375.4125,376.2325,2,15.4125,16.2325
R8009_M8020,30,3,R8009_M8020:30:3,final_5,final,375.5725,375.9725,1,15.5725,15.9725
R8009_M8020,30,3,R8009_M8020:30:3,final_6,final,377.2125,378.4325,2,17.2125,18.4325
R8009_M8020,30,3,R8009_M8020:30:3,final_7,final,380.1125,383.2125,2,20.1125,23.2125
R8009_M8020,30,3,R8009_M8020:30:3,final_8,final,383.9525,388.6125,2,23.9525,28.6125
R8009_M8020,30,4,R8009_M8020:30:4,final_0,final,540.0125,543.6925,1,0.0125,3.6925
R8009_M8020,30,4,R8009_M8020:30:4,final_1,final,544.0325,546.5525,1,4.0325,6.5525
R8009_M8020,30,4,R8009_M8020:30:4,final_2,final,547.0725,552.6925,1,7.0725,12.6925
R8009_M8020,30,4,R8009_M8020:30:4,final_3,final,552.9725,555.8525,1,12.9725,15.8525
R8009_M8020,30,4,R8009_M8020:30:4,final_4,final,556.3925,557.6725,1,16.3925,17.6725
R8009_M8020,30,4,R8009_M8020:30:4,final_5,final,558.2125,570.0,1,18.2125,30.0
R8009_M8020,30,5,R8009_M8020:30:5,final_0,final,690.0125,698.2725,2,0.0125,8.2725
R8009_M8020,30,5,R8009_M8020:30:5,final_1,final,694.7725,695.2125,1,4.7725,5.2125
R8009_M8020,30,5,R8009_M8020:30:5,final_2,final,698.8125,703.4925,1,8.8125,13.4925
R8009_M8020,30,5,R8009_M8020:30:5,final_3,final,702.7525,710.3925,2,12.7525,20.3925
R8009_M8020,30,5,R8009_M8020:30:5,final_4,final,705.6525,705.9925,1,15.6525,15.9925
R8009_M8020,30,5,R8009_M8020:30:5,final_5,final,710.7125,716.8725,2,20.7125,26.8725
R8009_M8020,30,5,R8009_M8020:30:5,final_6,final,717.4525,720.0,2,27.4525,30.0
R8009_M8020,30,6,R8009_M8020:30:6,final_0,final,720.0125,727.8925,1,0.0125,7.8925
R8009_M8020,30,6,R8009_M8020:30:6,final_1,final,728.1325,729.9125,0,8.1325,9.9125
R8009_M8020,30,6,R8009_M8020:30:6,final_2,final,728.2325,729.4125,1,8.2325,9.4125
R8009_M8020,30,6,R8009_M8020:30:6,final_3,final,729.7525,733.5125,1,9.7525,13.5125
R8009_M8020,30,6,R8009_M8020:30:6,final_4,final,733.8925,736.3125,1,13.8925,16.3125
R8009_M8020,30,6,R8009_M8020:30:6,final_5,final,736.7925,739.9725,1,16.7925,19.9725
R8009_M8020,30,6,R8009_M8020:30:6,final_6,final,740.6325,748.1125,1,20.6325,28.1125
R8009_M8020,30,6,R8009_M8020:30:6,final_7,final,740.7925,741.0925,0,20.7925,21.0925
R8009_M8020,30,6,R8009_M8020:30:6,final_8,final,747.9725,748.5925,0,27.9725,28.5925
R8009_M8020,30,6,R8009_M8020:30:6,final_9,final,748.7925,750.0,0,28.7925,30.0
R8009_M8020,30,7,R8009_M8020:30:7,final_0,final,1050.0125,1052.0325,1,0.0125,2.0325
R8009_M8020,30,7,R8009_M8020:30:7,final_1,final,1052.3325,1053.9925,1,2.3325,3.9925
R8009_M8020,30,7,R8009_M8020:30:7,final_2,final,1053.9525,1054.4325,2,3.9525,4.4325
R8009_M8020,30,7,R8009_M8020:30:7,final_3,final,1054.2525,1056.2525,1,4.2525,6.2525
R8009_M8020,30,7,R8009_M8020:30:7,final_4,final,1057.1125,1060.4125,1,7.1125,10.4125
R8009_M8020,30,7,R8009_M8020:30:7,final_5,final,1060.2525,1063.4125,2,10.2525,13.4125
R8009_M8020,30,7,R8009_M8020:30:7,final_6,final,1061.4125,1066.5125,1,11.4125,16.5125
R8009_M8020,30,7,R8009_M8020:30:7,final_7,final,1066.9925,1067.5725,1,16.9925,17.5725
R8009_M8020,30,7,R8009_M8020:30:7,final_8,final,1067.4125,1077.3125,2,17.4125,27.3125
R8009_M8020,30,7,R8009_M8020:30:7,final_9,final,1071.4125,1071.8925,1,21.4125,21.8925
R8009_M8020,30,7,R8009_M8020:30:7,final_10,final,1078.1525,1079.9725,2,28.1525,29.9725
R8009_M8020,30,7,R8009_M8020:30:7,final_11,final,1078.2125,1078.8325,1,28.2125,28.8325
R8009_M8020,30,8,R8009_M8020:30:8,final_0,final,1080.0125,1087.7125,1,0.0125,7.7125
R8009_M8020,30,8,R8009_M8020:30:8,final_1,final,1087.3525,1091.5725,2,7.3525,11.5725
R8009_M8020,30,8,R8009_M8020:30:8,final_2,final,1091.7325,1093.4725,2,11.7325,13.4725
R8009_M8020,30,8,R8009_M8020:30:8,final_3,final,1094.5325,1105.1525,1,14.5325,25.1525
R8009_M8020,30,8,R8009_M8020:30:8,final_4,final,1105.6325,1109.9125,1,25.6325,29.9125
R8009_M8020,30,8,R8009_M8020:30:8,final_5,final,1105.7725,1106.0125,2,25.7725,26.0125
R8009_M8020,30,8,R8009_M8020:30:8,final_6,final,1109.2925,1110.0,2,29.2925,30.0
R8009_M8020,30,9,R8009_M8020:30:9,final_0,final,1170.0125,1172.1925,0,0.0125,2.1925
R8009_M8020,30,9,R8009_M8020:30:9,final_1,final,1172.6525,1176.9525,0,2.6525,6.9525
R8009_M8020,30,9,R8009_M8020:30:9,final_2,final,1177.2125,1177.7125,1,7.2125,7.7125
R8009_M8020,30,9,R8009_M8020:30:9,final_3,final,1177.9525,1186.0725,1,7.9525,16.0725
R8009_M8020,30,9,R8009_M8020:30:9,final_4,final,1186.5525,1191.0725,1,16.5525,21.0725
R8009_M8020,30,9,R8009_M8020:30:9,final_5,final,1187.8525,1188.2725,0,17.8525,18.2725
R8009_M8020,30,9,R8009_M8020:30:9,final_6,final,1191.4325,1200.0,1,21.4325,30.0
R8009_M8020,30,10,R8009_M8020:30:10,final_0,final,1200.0125,1203.2325,0,0.0125,3.2325
R8009_M8020,30,10,R8009_M8020:30:10,final_1,final,1204.0525,1210.8125,1,4.0525,10.8125
