recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8009_M8020,30,0,R8009_M8020:30:0,fast_0,fast,60.0,65.36,speaker_0,0.0,5.36
R8009_M8020,30,0,R8009_M8020:30:0,fast_1,fast,65.44,69.04,speaker_0,5.44,9.04
R8009_M8020,30,0,R8009_M8020:30:0,fast_5,fast,69.52,73.28,speaker_1,9.52,13.28
R8009_M8020,30,0,R8009_M8020:30:0,fast_2,fast,74.72,75.6,speaker_0,14.72,15.6
R8009_M8020,30,0,R8009_M8020:30:0,fast_6,fast,76.32,76.88,speaker_1,16.32,16.88
R8009_M8020,30,0,R8009_M8020:30:0,fast_3,fast,78.0,79.52,speaker_0,18.0,19.52
R8009_M8020,30,0,R8009_M8020:30:0,fast_7,fast,80.48,87.04,speaker_1,20.48,27.04
R8009_M8020,30,0,R8009_M8020:30:0,fast_8,fast,87.36,88.48,speaker_1,27.36,28.48
R8009_M8020,30,0,R8009_M8020:30:0,fast_4,fast,88.8,89.36,speaker_0,28.8,29.36
R8009_M8020,30,0,R8009_M8020:30:0,fast_9,fast,89.68,89.99,speaker_1,29.68,29.99
R8009_M8020,30,1,R8009_M8020:30:1,fast_0,fast,120.0,122.56,speaker_0,0.0,2.56
R8009_M8020,30,1,R8009_M8020:30:1,fast_1,fast,123.44,149.99,speaker_1,3.44,29.99
R8009_M8020,30,2,R8009_M8020:30:2,fast_0,fast,150.0,166.0,speaker_0,0.0,16.0
R8009_M8020,30,2,R8009_M8020:30:2,fast_4,fast,166.08,168.08,speaker_1,16.08,18.08
R8009_M8020,30,2,R8009_M8020:30:2,fast_1,fast,168.56,174.32,speaker_0,18.56,24.32
R8009_M8020,30,2,R8009_M8020:30:2,fast_5,fast,169.76,170.08,speaker_1,19.76,20.08
R8009_M8020,30,2,R8009_M8020:30:2,fast_6,fast,174.08,177.44,speaker_1,24.08,27.44
R8009_M8020,30,2,R8009_M8020:30:2,fast_2,fast,177.92,178.4,speaker_0,27.92,28.4
R8009_M8020,30,2,R8009_M8020:30:2,fast_7,fast,178.32,179.99,speaker_1,28.32,29.99
R8009_M8020,30,2,R8009_M8020:30:2,fast_3,fast,178.48,178.96,speaker_0,28.48,28.96
R8009_M8020,30,3,R8009_M8020:30:3,fast_0,fast,360.0,362.32,speaker_0,0.0,2.32
R8009_M8020,30,3,R8009_M8020:30:3,fast_1,fast,363.12,368.24,speaker_0,3.12,8.24
R8009_M8020,30,3,R8009_M8020:30:3,fast_2,fast,368.56,369.92,speaker_0,8.56,9.92
R8009_M8020,30,3,R8009_M8020:30:3,fast_3,fast,371.12,372.0,speaker_0,11.12,12.0
R8009_M8020,30,3,R8009_M8020:30:3,fast_4,fast,372.8,373.76,speaker_0,12.8,13.76
R8009_M8020,30,3,R8009_M8020:30:3,fast_10,fast,375.76,376.16,speaker_1,15.76,16.16
R8009_M8020,30,3,R8009_M8020:30:3,fast_5,fast,376.08,376.32,speaker_0,16.08,16.32
R8009_M8020,30,3,R8009_M8020:30:3,fast_6,fast,376.72,377.28,speaker_0,16.72,17.28
R8009_M8020,30,3,R8009_M8020:30:3,fast_7,fast,377.44,377.6,speaker_0,17.44,17.6
R8009_M8020,30,3,R8009_M8020:30:3,fast_11,fast,377.52,378.48,speaker_1,17.52,18.48
R8009_M8020,30,3,R8009_M8020:30:3,fast_12,fast,380.4,380.88,speaker_1,20.4,20.88
R8009_M8020,30,3,R8009_M8020:30:3,fast_13,fast,381.04,383.28,speaker_1,21.04,23.28
R8009_M8020,30,3,R8009_M8020:30:3,fast_14,fast,384.32,385.84,speaker_1,24.32,25.84
R8009_M8020,30,3,R8009_M8020:30:3,fast_15,fast,386.16,387.76,speaker_1,26.16,27.76
R8009_M8020,30,3,R8009_M8020:30:3,fast_16,fast,388.24,388.56,speaker_1,28.24,28.56
R8009_M8020,30,3,R8009_M8020:30:3,fast_8,fast,388.56,388.64,speaker_0,28.56,28.64
R8009_M8020,30,3,R8009_M8020:30:3,fast_9,fast,389.12,389.44,speaker_0,29.12,29.44
