recording_id,window_size,segment_idx,window_id,segment_id,source,start,end,speaker,local_start,local_end
R8001_M8004,30,0,R8001_M8004:30:0,slow_0,slow,60.0125,78.0325,1,0.0125,18.0325
R8001_M8004,30,0,R8001_M8004:30:0,slow_1,slow,64.4725,66.6325,0,4.4725,6.6325
R8001_M8004,30,0,R8001_M8004:30:0,slow_2,slow,69.6525,71.9525,0,9.6525,11.9525
R8001_M8004,30,0,R8001_M8004:30:0,slow_3,slow,78.9325,82.7525,1,18.9325,22.7525
R8001_M8004,30,0,R8001_M8004:30:0,slow_4,slow,79.0925,79.7925,0,19.0925,19.7925
R8001_M8004,30,0,R8001_M8004:30:0,slow_5,slow,82.4125,82.7125,0,22.4125,22.7125
R8001_M8004,30,0,R8001_M8004:30:0,slow_6,slow,83.7925,89.2725,2,23.7925,29.2725
R8001_M8004,30,1,R8001_M8004:30:1,slow_0,slow,150.0125,156.5725,1,0.0125,6.5725
R8001_M8004,30,1,R8001_M8004:30:1,slow_1,slow,156.0525,156.3925,0,6.0525,6.3925
R8001_M8004,30,1,R8001_M8004:30:1,slow_2,slow,156.8325,171.5525,2,6.8325,21.5525
R8001_M8004,30,1,R8001_M8004:30:1,slow_3,slow,159.3725,159.7125,0,9.3725,9.7125
R8001_M8004,30,1,R8001_M8004:30:1,slow_4,slow,166.0325,166.9725,0,16.0325,16.9725
R8001_M8004,30,1,R8001_M8004:30:1,slow_5,slow,170.1325,173.2125,0,20.1325,23.2125
R8001_M8004,30,1,R8001_M8004:30:1,slow_6,slow,172.7525,179.5725,1,22.7525,29.5725
R8001_M8004,30,1,R8001_M8004:30:1,slow_7,slow,173.5925,173.8725,0,23.5925,23.8725
R8001_M8004,30,1,R8001_M8004:30:1,slow_8,slow,174.6725,174.9525,0,24.6725,24.9525
R8001_M8004,30,1,R8001_M8004:30:1,slow_9,slow,176.8725,177.1525,0,26.8725,27.1525
R8001_M8004,30,2,R8001_M8004:30:2,slow_0,slow,180.0125,180.4525,2,0.0125,0.4525
R8001_M8004,30,2,R8001_M8004:30:2,slow_1,slow,180.0125,185.8925,1,0.0125,5.8925
R8001_M8004,30,2,R8001_M8004:30:2,slow_2,slow,186.3325,202.2125,2,6.3325,22.2125
R8001_M8004,30,2,R8001_M8004:30:2,slow_3,slow,202.6325,203.2125,1,22.6325,23.2125
R8001_M8004,30,2,R8001_M8004:30:2,slow_4,slow,203.2525,203.5325,2,23.2525,23.5325
R8001_M8004,30,2,R8001_M8004:30:2,slow_5,slow,203.5925,207.6125,3,23.5925,27.6125
R8001_M8004,30,2,R8001_M8004:30:2,slow_6,slow,206.8525,207.4725,2,26.8525,27.4725
R8001_M8004,30,2,R8001_M8004:30:2,slow_7,slow,209.4125,209.9925,2,29.4125,29.9925
R8001_M8004,30,2,R8001_M8004:30:2,slow_8,slow,209.6925,209.9525,0,29.6925,29.9525
R8001_M8004,30,3,R8001_M8004:30:3,slow_0,slow,210.0125,217.6325,2,0.0125,7.6325
R8001_M8004,30,3,R8001_M8004:30:3,slow_1,slow,218.5525,225.5925,2,8.5525,15.5925
R8001_M8004,30,3,R8001_M8004:30:3,slow_2,slow,226.5125,239.8325,1,16.5125,29.8325
R8001_M8004,30,3,R8001_M8004:30:3,slow_3,slow,226.6525,227.9325,2,16.6525,17.9325
R8001_M8004,30,3,R8001_M8004:30:3,slow_4,slow,230.1125,230.4725,2,20.1125,20.4725
R8001_M8004,30,3,R8001_M8004:30:3,slow_5,slow,232.8325,233.0725,0,22.8325,23.0725
R8001_M8004,30,3,R8001_M8004:30:3,slow_6,slow,234.5525,235.0925,2,24.5525,25.0925
R8001_M8004,30,3,R8001_M8004:30:3,slow_7,slow,237.9525,238.2325,2,27.9525,28.2325
R8001_M8004,30,3,R8001_M8004:30:3,slow_8,slow,239.3325,240.0325,2,29.3325,30.0325
R8001_M8004,30,4,R8001_M8004:30:4,slow_0,slow,390.0125,392.3325,0,0.0125,2.3325
R8001_M8004,30,4,R8001_M8004:30:4,slow_1,slow,390.0125,394.1325,2,0.0125,4.1325
R8001_M8004,30,4,R8001_M8004:30:4,slow_2,slow,390.1925,391.2725,1,0.1925,1.2725
R8001_M8004,30,4,R8001_M8004:30:4,slow_3,slow,392.2925,399.9125,1,2.2925,9.9125
R8001_M8004,30,4,R8001_M8004:30:4,slow_4,slow,399.1725,399.1925,2,9.1725,9.1925
R8001_M8004,30,4,R8001_M8004:30:4,slow_5,slow,399.1925,399.3125,0,9.1925,9.3125
R8001_M8004,30,4,R8001_M8004:30:4,slow_6,slow,399.3125,401.2125,2,9.3125,11.2125
R8001_M8004,30,4,R8001_M8004:30:4,slow_7,slow,401.2125,404.3525,0,11.2125,14.3525
R8001_M8004,30,4,R8001_M8004:30:4,slow_8,slow,402.2925,402.7325,1,12.2925,12.7325
R8001_M8004,30,4,R8001_M8004:30:4,slow_9,slow,403.0925,403.2525,2,13.0925,13.2525
R8001_M8004,30,4,R8001_M8004:30:4,slow_10,slow,403.6925,415.5925,2,13.6925,25.5925
R8001_M8004,30,4,R8001_M8004:30:4,slow_11,slow,404.8725,405.2125,1,14.8725,15.2125
R8001_M8004,30,4,R8001_M8004:30:4,slow_12,slow,407.1325,407.4725,1,17.1325,17.4725
R8001_M8004,30,4,R8001_M8004:30:4,slow_13,slow,408.0125,408.3325,0,18.0125,18.3325
R8001_M8004,30,4,R8001_M8004:30:4,slow_14,slow,409.4325,409.9325,1,19.4325,19.9325
R8001_M8004,30,4,R8001_M8004:30:4,slow_15,slow,412.3325,412.6725,1,22.3325,22.6725
R8001_M8004,30,4,R8001_M8004:30:4,slow_16,slow,412.6725,419.9525,0,22.6725,29.9525
R8001_M8004,30,4,R8001_M8004:30:4,slow_17,slow,413.2525,413.6325,1,23.2525,23.6325
R8001_M8004,30,4,R8001_M8004:30:4,slow_18,slow,416.6125,417.5725,1,26.6125,27.5725
R8001_M8004,30,4,R8001_M8004:30:4,slow_19,slow,416.8125,417.1925,2,26.8125,27.1925
R8001_M8004,30,4,R8001_M8004:30:4,slow_20,slow,417.5725,417.8125,2,27.5725,27.8125
R8001_M8004,30,4,R8001_M8004:30:4,slow_21,slow,417.8125,418.8725,1,27.8125,28.8725
R8001_M8004,30,4,R8001_M8004:30:4,slow_22,slow,417.8325,418.7725,2,27.8325,28.7725
R8001_M8004,30,4,R8001_M8004:30:4,slow_23,slow,419.3725,419.9725,1,29.3725,29.9725
